owner,timestamp,contest_id,ticket_id,task_id,task_name,task_answer
PBL_testing3,2022-04-30T14:03:28+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4."","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:03:28+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:03:33+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:04:01+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:04:05+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""0""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:04:06+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""3""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:04:07+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""2""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:04:07+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:04:08+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""0""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:04:22+08:00,PBL_testing3/高阶能力测试B,95060200561,2,运动会问题,"{""frame"":{""data"":{""page"":7,""answer"":[[1,3,0,2],""3"",""1"",""(该同学50米跑的排名+该同学实心球的排名+该同学立定跳远的排名)÷3"",""1.6"",""2.3"",""4"",""4.6"",""2"",""0""]},""isAnswered"":true}}"
PBL_testing3,2022-04-30T14:04:30+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":null}"
PBL_testing3,2022-04-30T14:05:06+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":1,""answer"":[[-1,-1,-1,-1],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:23+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,-1,-1,-1],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:29+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,3,-1,-1],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:32+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,3,0,-1],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:34+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,3,0,2],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:38+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":2,""answer"":[[1,3,0,2],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:46+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,3,0,2],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:47+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":2,""answer"":[[1,3,0,2],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:50+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,3,0,2],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:05:51+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":2,""answer"":[[1,3,0,2],""-1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:06:17+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":2,""answer"":[[1,3,0,2],""1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:06:20+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,3,0,2],""1"",""-1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:07:35+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,3,0,2],""1"",""2"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:07:43+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,3,0,2],""1"",""3"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:07:44+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,3,0,2],""1"",""2"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:07:45+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,3,0,2],""1"",""1"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:07:45+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,3,0,2],""1"",""2"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:07:46+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"","""","""","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:02+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"","""",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:05+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""("",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:08+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y"",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:09+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-"",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:10+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y"",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:10+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)"",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:11+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷"",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:12+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:22+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:23+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:24+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:26+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:27+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:27+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:28+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:29+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:30+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:31+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷("","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:32+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:33+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:34+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:35+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:36+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:37+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:38+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:39+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:41+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:48+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:50+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:52+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:53+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:55+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:08:56+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""","""",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:27+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""",""0"",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:28+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"","""",""0."",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:31+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0"",""0."",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:31+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0."",""0."",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:31+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0."",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:43+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.5"",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:45+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0."",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:45+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-"",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:46+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-5"",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:46+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-55"",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:46+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:09:51+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""-1"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:03+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"","""",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:07+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test"",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:08+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test测试"",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:10+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test测试，"",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:10+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test测试，。"",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:14+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test，测试，。"",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:16+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":6,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test，测试。"",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:24+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":7,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test，测试。"",""-1"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-04-30T14:10:40+08:00,PBL_testing3/高阶能力测试B,95060200561,3,生活水平问题,"{""frame"":{""data"":{""page"":7,""answer"":[[1,3,0,2],""1"",""2"",""(Y-y)÷y"",""(A+B-a-b)÷(a+b)"",""0.8"",""0.-554"",""0"",""test，测试。"",""0"",""-1"",""-1"",""-1""]},""isAnswered"":false}}"
